Positions_ID;Buchungs_FS;Konto;Anzahl;Preis;Rabatt;Benutzer_FS;erfasst;Leistung_Text;Leistung_FS
3739;1017;210;8;8.0;0.0;13;2023-11-03 00:00:00;Zmorge;8
3740;1018;110;25;17.0;0.0;13;2023-11-07 00:00:00;Mehrbettzimmer;3
3741;1018;210;25;8.0;0.0;13;2023-11-07 00:00:00;Zmorge;8
3742;1018;210;3;8.0;0.0;13;2023-11-07 00:00:00;Zmorge;8
3743;1018;170;3;37.0;0.0;13;2023-11-07 00:00:00;Einerzimmer;8
3744;1018;427;28;0.0;0.0;13;2023-11-07 00:00:00;Bettwäsche im Preis inbeg;8
3745;1026;110;175;17.0;0.1;13;2023-11-13 00:00:00;Mehrbettzimmer;3
3746;1026;210;175;8.0;0.1;13;2023-11-13 00:00:00;Zmorge;8
3747;1027;110;70;17.0;0.0;14;2023-11-16 00:00:00;Mehrbettzimmer;3
3748;1027;210;70;8.0;0.0;14;2023-11-16 00:00:00;Zmorge;8
3749;1027;210;2;8.0;0.0;14;2023-11-16 00:00:00;Zmorge;8
3750;1027;170;2;37.0;0.0;14;2023-11-16 00:00:00;Einerzimmer;8
3751;1029;110;36;17.0;0.05;13;2023-11-27 00:00:00;Mehrbettzimmer;3
3752;1029;210;36;8.0;0.05;13;2023-11-27 00:00:00;Zmorge;8
3753;1029;151;7;22.0;0.05;13;2023-11-27 00:00:00;4-Bettzimmer;3
3754;1029;210;7;8.0;0.05;13;2023-11-27 00:00:00;Zmorge;8
3755;1029;427;43;0.0;0.0;13;2023-11-27 00:00:00;ohne Nachtessen;8
3756;1032;110;6;17.0;0.0;13;2023-12-05 00:00:00;Mehrbettzimmer;3
3757;1032;210;6;8.0;0.0;13;2023-12-05 00:00:00;Zmorge;8
3758;1033;210;2;8.0;0.0;14;2023-12-07 00:00:00;Zmorge;8
3759;1033;170;2;37.0;0.0;14;2023-12-07 00:00:00;Einerzimmer;8
3760;1033;110;23;17.0;0.0;14;2023-12-07 00:00:00;Mehrbettzimmer;3
3761;1033;210;23;8.0;0.0;14;2023-12-07 00:00:00;Zmorge;8
3762;1033;240;25;11.5;0.0;14;2023-12-07 00:00:00;Abendessen Menu;8
3763;1034;110;36;17.0;0.0;13;2023-12-14 00:00:00;Mehrbettzimmer;3
3764;1034;240;36;11.5;0.0;13;2023-12-14 00:00:00;Abendessen Menu;8
3765;1034;210;36;8.0;0.0;13;2023-12-14 00:00:00;Zmorge;8
3766;1034;130;4;27.0;0.0;13;2023-12-14 00:00:00;Zweibettzimmer;3
3767;1034;210;4;8.0;0.0;13;2023-12-14 00:00:00;Zmorge;8
3768;1034;240;4;11.5;0.0;13;2023-12-14 00:00:00;Abendessen Menu;8
3769;1035;110;25;17.0;0.1;13;2023-12-14 00:00:00;Mehrbettzimmer;3
3770;1035;210;25;8.0;0.1;13;2023-12-14 00:00:00;Zmorge;8
3771;1035;240;25;11.5;0.0;13;2023-12-14 00:00:00;Abendessen Menu;8
3772;1035;430;1;44.0;0.0;13;2023-12-14 00:00:00;Mitgliederkarte Gruppe;8
3773;1036;110;28;17.0;0.0;13;2001-01-05 00:00:00;Mehrbettzimmer;3
3774;1036;210;28;8.0;0.0;13;2001-01-05 00:00:00;Zmorge;8
3775;1036;151;12;22.0;0.0;13;2001-01-05 00:00:00;4-Bettzimmer;3
3776;1036;210;12;8.0;0.0;13;2001-01-05 00:00:00;Zmorge;8
3777;1036;210;1;8.0;0.0;13;2001-01-05 00:00:00;Zmorge;8
3778;1036;170;1;37.0;0.0;13;2001-01-05 00:00:00;Einerzimmer;8
3779;1037;130;8;27.0;0.1;13;2001-02-06 00:00:00;Double-room;8
3780;1037;210;8;8.0;0.1;13;2001-02-06 00:00:00;Breakfast;8
3781;1037;151;6;22.0;0.1;13;2001-02-06 00:00:00;4-bedroom;8
3782;1037;210;6;8.0;0.1;13;2001-02-06 00:00:00;Breakfast;8
3783;1037;110;70;17.0;0.1;13;2001-02-06 00:00:00;dormitory;8
3784;1037;210;70;8.0;0.1;13;2001-02-06 00:00:00;Breakfast;8
3785;1037;240;84;11.5;0.1;13;2001-02-06 00:00:00;2 x Dinner menu;8
3786;1038;210;2;8.0;0.0;13;2001-02-06 00:00:00;Zmorge;8
3787;1038;170;2;37.0;0.0;13;2001-02-06 00:00:00;Einerzimmer;8
3788;1038;110;14;17.0;0.0;13;2001-02-06 00:00:00;Mehrbettzimmer;3
3789;1038;210;14;8.0;0.0;13;2001-02-06 00:00:00;Zmorge;8
3790;1038;240;17;11.5;0.0;13;2001-02-06 00:00:00;Abendessen Menu;8
3791;1039;110;30;17.0;0.05;13;2001-02-07 00:00:00;dormitory;8
3792;1039;210;30;8.0;0.05;13;2001-02-07 00:00:00;Breakfast;8
3793;1039;130;2;27.0;0.05;13;2001-02-07 00:00:00;Double-room;8
3794;1039;210;2;8.0;0.05;13;2001-02-07 00:00:00;Breakfast;8
3795;1039;210;2;8.0;0.05;13;2001-02-07 00:00:00;Breakfast;8
3796;1039;170;2;37.0;0.05;13;2001-02-07 00:00:00;Single-Room;8
3797;1039;240;34;11.5;0.05;13;2001-02-07 00:00:00;Dinner menu halfpension;8
3798;723;210;5;8.0;0.0;13;2001-02-07 00:00:00;Zmorge;8
3799;723;170;5;37.0;0.0;13;2001-02-07 00:00:00;Einerzimmer;8
3800;723;130;10;27.0;0.0;13;2001-02-07 00:00:00;Zweibettzimmer;3
3801;723;210;10;8.0;0.0;13;2001-02-07 00:00:00;Zmorge;8
3802;1041;210;4;8.0;0.0;13;2001-02-07 00:00:00;Zmorge;8
3803;1041;170;4;37.0;0.0;13;2001-02-07 00:00:00;Einerzimmer;8
3804;1041;110;48;17.0;0.0;13;2001-02-07 00:00:00;Mehrbettzimmer;3
3805;1041;210;48;8.0;0.0;13;2001-02-07 00:00:00;Zmorge;8
3806;1041;240;52;11.5;0.0;13;2001-02-07 00:00:00;Abendessen Menu Halbpensi;8
3807;1042;210;5;8.0;0.0;13;2001-02-07 00:00:00;Zmorge;8
3808;1042;170;5;37.0;0.0;13;2001-02-07 00:00:00;Einerzimmer;8
3809;1042;110;60;17.0;0.0;13;2001-02-07 00:00:00;Mehrbettzimmer;3
3810;1042;210;60;8.0;0.0;13;2001-02-07 00:00:00;Zmorge;8
3811;1042;240;65;11.5;0.0;13;2001-02-07 00:00:00;Abendessen Menu Halbpensi;8
3812;1043;130;8;27.0;0.1;13;2001-02-08 00:00:00;Zweibettzimmer;3
3813;1043;210;8;8.0;0.1;13;2001-02-08 00:00:00;Zmorge;8
3814;1044;130;4;27.0;0.1;13;2001-02-08 00:00:00;Zweibettzimmer;3
3815;1044;210;4;8.0;0.1;13;2001-02-08 00:00:00;Zmorge;8
3816;1045;210;2;8.0;0.1;13;2001-02-12 00:00:00;Zmorge;8
3817;1045;170;2;37.0;0.1;13;2001-02-12 00:00:00;Einerzimmer;8
3818;1046;151;7;22.0;0.0;13;2001-02-12 00:00:00;4-Bettzimmer;3
3819;1046;210;7;8.0;0.0;13;2001-02-12 00:00:00;Zmorge;8
3820;1047;151;16;22.0;0.05;13;2001-02-12 00:00:00;4-Bettzimmer;3
3821;1047;210;16;8.0;0.05;13;2001-02-12 00:00:00;Zmorge;8
3822;1047;110;24;17.0;0.05;13;2001-02-12 00:00:00;Mehrbettzimmer;3
3823;1047;210;24;8.0;0.05;13;2001-02-12 00:00:00;Zmorge;8
3824;1047;130;4;27.0;0.05;13;2001-02-12 00:00:00;Zweibettzimmer;3
3825;1047;210;4;8.0;0.05;13;2001-02-12 00:00:00;Zmorge;8
3826;1047;210;1;8.0;0.05;13;2001-02-12 00:00:00;Zmorge;8
3827;1047;170;1;37.0;0.05;13;2001-02-12 00:00:00;Einerzimmer;8
3828;1048;151;16;22.0;0.05;13;2001-02-12 00:00:00;4-Bettzimmer;3
3829;1048;210;16;8.0;0.05;13;2001-02-12 00:00:00;Zmorge;8
3830;1048;110;24;17.0;0.05;13;2001-02-12 00:00:00;Mehrbettzimmer;3
3831;1048;210;24;8.0;0.05;13;2001-02-12 00:00:00;Zmorge;8
3832;1048;130;4;27.0;0.05;13;2001-02-12 00:00:00;Zweibettzimmer;3
3833;1048;210;4;8.0;0.05;13;2001-02-12 00:00:00;Zmorge;8
3834;1048;210;1;8.0;0.05;13;2001-02-12 00:00:00;Zmorge;8
3835;1048;170;1;37.0;0.05;13;2001-02-12 00:00:00;Einerzimmer;8
3836;1049;110;12;17.0;0.1;13;2001-02-12 00:00:00;Mehrbettzimmer;3
3837;1049;210;12;8.0;0.1;13;2001-02-12 00:00:00;Zmorge;8
3838;1049;210;1;8.0;0.1;13;2001-02-12 00:00:00;Zmorge;8
3839;1049;170;1;37.0;0.1;13;2001-02-12 00:00:00;Einerzimmer;8
3840;1049;241;13;11.5;0.1;13;2001-02-12 00:00:00;Abendessen Menü Halbpensi;8
3841;1050;150;15;25.0;0.0;13;2001-02-12 00:00:00;Familienzimmer;6
3842;1050;210;15;8.0;0.0;13;2001-02-12 00:00:00;Zmorge;8
3843;1051;110;18;17.0;0.0;13;2001-02-12 00:00:00;Mehrbettzimmer;3
3844;1051;210;18;8.0;0.0;13;2001-02-12 00:00:00;Zmorge;8
3845;1051;110;19;17.0;0.0;13;2001-02-12 00:00:00;Mehrbettzimmer;3
3846;1051;210;19;8.0;0.0;13;2001-02-12 00:00:00;Zmorge;8
3847;1051;151;8;22.0;0.0;13;2001-02-12 00:00:00;4-Bettzimmer;3
3848;1051;210;8;8.0;0.0;13;2001-02-12 00:00:00;Zmorge;8
3849;1051;130;2;27.0;0.0;13;2001-02-12 00:00:00;Zweibettzimmer;3
3850;1051;210;2;8.0;0.0;13;2001-02-12 00:00:00;Zmorge;8
3851;1051;210;2;8.0;0.0;13;2001-02-12 00:00:00;Zmorge;8
3852;1051;170;2;37.0;0.0;13;2001-02-12 00:00:00;Einerzimmer;8
3853;1051;130;-2;27.0;0.0;13;2001-02-12 00:00:00;Zweibettzimmer;3
3854;1051;210;-2;8.0;0.0;13;2001-02-12 00:00:00;Zmorge;8
3855;1052;110;36;17.0;0.1;13;2001-02-12 00:00:00;Mehrbettzimmer;3
3856;1052;210;36;8.0;0.1;13;2001-02-12 00:00:00;Zmorge;8
3857;1052;151;90;22.0;0.1;13;2001-02-12 00:00:00;4-Bettzimmer;3
3858;1052;210;90;8.0;0.1;13;2001-02-12 00:00:00;Zmorge;8
3859;1052;130;24;27.0;0.1;13;2001-02-12 00:00:00;Zweibettzimmer;3
3860;1052;210;24;8.0;0.1;13;2001-02-12 00:00:00;Zmorge;8
3861;1053;110;10;17.0;0.0;13;2001-02-12 00:00:00;Mehrbettzimmer;3
3862;1053;210;10;8.0;0.0;13;2001-02-12 00:00:00;Zmorge;8
3863;1053;190;1;12.5;0.0;13;2001-02-12 00:00:00;Kinderpreise Mehrbettzimm;8
3864;1053;190;1;0.0;0.0;13;2001-02-12 00:00:00;Kinderpreise gratis;8
3865;1054;110;36;17.0;0.0;13;2001-02-12 00:00:00;Mehrbettzimmer;3
3866;1054;210;36;8.0;0.0;13;2001-02-12 00:00:00;Zmorge;8
3867;1054;151;4;22.0;0.0;13;2001-02-12 00:00:00;4-Bettzimmer;3
3868;1054;210;4;8.0;0.0;13;2001-02-12 00:00:00;Zmorge;8
3869;1055;151;48;22.0;0.0;13;2001-02-12 00:00:00;4-Bettzimmer;3
3870;1055;210;48;8.0;0.0;13;2001-02-12 00:00:00;Zmorge;8
3871;1055;130;12;27.0;0.0;13;2001-02-12 00:00:00;Zweibettzimmer;3
3872;1055;210;12;8.0;0.0;13;2001-02-12 00:00:00;Zmorge;8
3873;1056;110;33;17.0;0.0;13;2001-02-12 00:00:00;Mehrbettzimmer;3
3874;1056;210;33;8.0;0.0;13;2001-02-12 00:00:00;Zmorge;8
3875;1056;190;22;12.5;0.0;13;2001-02-12 00:00:00;Kinderpreise Mehrbettzimm;8
3876;1056;430;1;44.0;0.0;13;2001-02-12 00:00:00;Mitgliederkarte Familie/L;8
3877;1057;150;42;25.0;0.0;13;2001-02-12 00:00:00;Familienzimmer;6
3878;1057;210;42;8.0;0.0;13;2001-02-12 00:00:00;Zmorge;8
3879;1057;241;42;11.5;0.0;13;2001-02-12 00:00:00;Abendessen Halbpension;8
3880;1057;230;42;10.0;0.0;13;2001-02-12 00:00:00;Lunchpaket;8
3881;1058;150;4;25.0;0.0;13;2001-02-12 00:00:00;Familienzimmer;6
3882;1058;210;4;8.0;0.0;13;2001-02-12 00:00:00;Zmorge;8
3883;1058;150;3;25.0;0.0;13;2001-02-12 00:00:00;Familienzimmer;6
3884;1058;210;3;8.0;0.0;13;2001-02-12 00:00:00;Zmorge;8
3885;1059;150;2;22.5;0.0;13;2001-02-12 00:00:00;Familienzimmer;6
3886;1059;210;2;7.2;0.0;13;2001-02-12 00:00:00;Zmorge;8
3887;1059;240;2;10.3;0.0;13;2001-02-12 00:00:00;Abendessen Menu;8
3888;1059;172;2;19.0;0.0;13;2001-02-12 00:00:00;Eintritt Säntispark;8
3889;1059;190;1;14.85;0.0;13;2001-02-12 00:00:00;Kinderpreise;8
3890;1059;240;1;5.15;0.0;13;2001-02-12 00:00:00;Abendessen Menu;8
3891;1059;150;1;20.0;0.0;13;2001-02-12 00:00:00;Familienzimmer;6
3892;1059;210;1;6.4;0.0;13;2001-02-12 00:00:00;Zmorge;8
3893;1059;240;1;8.6;0.0;13;2001-02-12 00:00:00;Abendessen Menu;8
3894;1059;172;1;11.0;0.0;13;2001-02-12 00:00:00;Eintritt Säntispark;8
3895;1059;150;2;22.5;0.0;13;2001-02-12 00:00:00;Familienzimmer;6
3896;1059;210;2;7.2;0.0;13;2001-02-12 00:00:00;Zmorge;8
3897;1059;240;2;10.3;0.0;13;2001-02-12 00:00:00;Abendessen Menu;8
3898;1059;172;2;19.0;0.0;13;2001-02-12 00:00:00;Eintritt Säntispark;8
3899;1059;150;2;20.0;0.0;13;2001-02-12 00:00:00;Familienzimmer;6
3900;1059;210;2;6.4;0.0;13;2001-02-12 00:00:00;Zmorge;8
3901;1059;240;2;8.6;0.0;13;2001-02-12 00:00:00;Abendessen Menu;8
3902;1059;172;2;11.0;0.0;13;2001-02-12 00:00:00;Eintritt Säntispark;8
3903;1060;150;23;25.0;0.0;13;2001-02-12 00:00:00;4 x Familienzimmer;6
3904;1060;151;12;25.0;0.0;13;2001-02-12 00:00:00;3 x 4-Bettzimmer;3
3905;1060;130;12;25.0;0.0;13;2001-02-12 00:00:00;6 x Zweibettzimmer;3
3906;1060;210;47;8.0;0.0;13;2001-02-12 00:00:00;Zmorge;8
3907;1061;130;16;27.0;0.0;13;2001-02-12 00:00:00;Zweibettzimmer;3
3908;1061;210;16;8.0;0.0;13;2001-02-12 00:00:00;Zmorge;8
3909;1062;110;5;17.0;0.1;13;2001-02-12 00:00:00;Mehrbettzimmer;3
3910;1062;210;5;8.0;0.1;13;2001-02-12 00:00:00;Zmorge;8
3911;1062;151;7;22.0;0.1;13;2001-02-12 00:00:00;4-Bettzimmer;3
3912;1062;210;7;8.0;0.1;13;2001-02-12 00:00:00;Zmorge;8
3913;1062;210;1;8.0;0.1;13;2001-02-12 00:00:00;Zmorge;8
3914;1062;170;1;37.0;0.1;13;2001-02-12 00:00:00;Einerzimmer;8
3915;1062;241;13;11.5;0.1;13;2001-02-12 00:00:00;Abendessen Halbpension;8
3916;1063;130;52;27.0;0.2;13;2001-02-15 00:00:00;Zweibettzimmer;3
3917;1063;210;52;8.0;0.2;13;2001-02-15 00:00:00;Zmorge;8
3918;1064;151;7;22.0;0.0;13;2001-02-15 00:00:00;4-Bettzimmer;3
3919;1064;210;7;8.0;0.0;13;2001-02-15 00:00:00;Zmorge;8
3920;1064;151;3;22.0;0.0;13;2001-02-15 00:00:00;4-Bettzimmer;3
3921;1064;210;3;8.0;0.0;13;2001-02-15 00:00:00;Zmorge;8
3922;1064;241;10;11.5;0.0;13;2001-02-15 00:00:00;Abendessen Halbpension;8
3923;1064;220;10;11.5;0.0;13;2001-02-15 00:00:00;Mittagessen;8
3924;1064;427;10;0.0;0.0;13;2001-02-15 00:00:00;Pausenerfrischungen (Tee/;8
3925;1065;110;3;17.0;0.0;13;2001-02-16 00:00:00;dortoir;8
3926;1065;210;3;8.0;0.0;13;2001-02-16 00:00:00;Petit déjeuner;8
3927;1065;150;17;25.0;0.1;13;2001-02-16 00:00:00;Chambre-Famille;8
3928;1065;210;17;8.0;0.1;13;2001-02-16 00:00:00;Petit déjeuner;8
3929;1065;150;3;25.0;0.1;13;2001-02-16 00:00:00;Chambre-Famille;8
3930;1065;210;3;8.0;0.1;13;2001-02-16 00:00:00;Petit déjeuner;8
3931;1065;210;1;8.0;0.0;13;2001-02-16 00:00:00;Petit déjeuner;8
3932;1065;170;1;37.0;0.0;13;2001-02-16 00:00:00;Chambre-Individuelle;8
3933;1065;241;24;11.5;0.0;13;2001-02-16 00:00:00;souper menu demi-pension;8
3934;1067;110;36;17.0;0.0;13;2001-02-18 00:00:00;Mehrbettzimmer;3
3935;1067;210;36;8.0;0.0;13;2001-02-18 00:00:00;Zmorge;8
3936;1067;241;36;11.5;0.0;13;2001-02-18 00:00:00;Abendessen Halbpension;8
3937;1067;230;36;10.0;0.0;13;2001-02-18 00:00:00;Lunch;8
3938;1068;210;9;8.0;0.1;13;2001-02-19 00:00:00;Zmorge;8
3939;1068;170;9;37.0;0.1;13;2001-02-19 00:00:00;Einerzimmer;8
3940;1069;110;31;17.0;0.1;13;2001-02-19 00:00:00;Mehrbettzimmer;3
3941;1069;210;31;8.0;0.1;13;2001-02-19 00:00:00;Zmorge;8
3942;1069;110;1;17.0;0.1;13;2001-02-19 00:00:00;Mehrbettzimmer;3
3943;1069;210;1;8.0;0.1;13;2001-02-19 00:00:00;Zmorge;8
3944;1069;210;2;8.0;0.1;13;2001-02-19 00:00:00;Zmorge;8
3945;1069;170;2;37.0;0.1;13;2001-02-19 00:00:00;Einerzimmer;8
3946;1070;130;4;27.0;0.0;13;2001-02-21 00:00:00;Zweibettzimmer;3
3947;1070;210;4;8.0;0.0;13;2001-02-21 00:00:00;Zmorge;8
3948;1070;110;68;17.0;0.0;13;2001-02-21 00:00:00;Mehrbettzimmer;3
3949;1070;210;68;8.0;0.0;13;2001-02-21 00:00:00;Zmorge;8
3950;1070;130;-2;27.0;0.0;13;2001-02-21 00:00:00;Zweibettzimmer;3
3951;1070;210;-2;8.0;0.0;13;2001-02-21 00:00:00;Zmorge;8
3952;1071;130;10;27.0;0.0;13;2001-02-21 00:00:00;Zweibettzimmer;3
3953;1071;210;10;8.0;0.0;13;2001-02-21 00:00:00;Zmorge;8
3954;1071;110;80;17.0;0.0;13;2001-02-21 00:00:00;Mehrbettzimmer;3
3955;1071;210;80;8.0;0.0;13;2001-02-21 00:00:00;Zmorge;8
3956;1071;130;-5;27.0;0.0;13;2001-02-21 00:00:00;Zweibettzimmer;3
3957;1071;210;-5;8.0;0.0;13;2001-02-21 00:00:00;Zmorge;8
3958;1072;210;4;8.0;0.1;13;2001-02-21 00:00:00;Zmorge;8
3959;1072;170;4;37.0;0.1;13;2001-02-21 00:00:00;Einerzimmer;8
3960;1072;130;16;27.0;0.1;13;2001-02-21 00:00:00;Zweibettzimmer;3
3961;1072;210;16;8.0;0.1;13;2001-02-21 00:00:00;Zmorge;8
3962;1072;150;32;25.0;0.1;13;2001-02-21 00:00:00;Familienzimmer;6
3963;1072;210;32;8.0;0.1;13;2001-02-21 00:00:00;Zmorge;8
3964;1072;241;52;11.5;0.0;13;2001-02-21 00:00:00;Abendessen Halbpension;8
3965;1073;210;8;8.0;0.05;13;2001-02-21 00:00:00;Zmorge;8
3966;1073;170;8;37.0;0.05;13;2001-02-21 00:00:00;Einerzimmer;8
3967;1073;110;88;17.0;0.05;13;2001-02-21 00:00:00;Mehrbettzimmer;3
3968;1073;210;88;8.0;0.05;13;2001-02-21 00:00:00;Zmorge;8
3969;1073;241;96;11.5;0.05;13;2001-02-21 00:00:00;Abendessen Halbpension;8
3970;1074;150;6;25.0;0.0;13;2001-02-21 00:00:00;Chambre-Famille;8
3971;1074;210;6;8.0;0.0;13;2001-02-21 00:00:00;Petit déjeuner;8
3972;1075;150;4;25.0;0.0;13;2001-02-22 00:00:00;Familienzimmer (m. Du/WC);8
3973;1075;210;4;8.0;0.0;13;2001-02-22 00:00:00;Zmorge;8
3974;1075;190;1;16.5;0.0;13;2001-02-22 00:00:00;1 x Kinderpreis;8
3975;1075;241;4;11.5;0.0;13;2001-02-22 00:00:00;Abendessen Halbpension;8
3976;1075;190;1;6.0;0.0;13;2001-02-22 00:00:00;1 x Kinderpreis Halbpensi;8
3977;1075;150;2;22.5;0.0;13;2001-02-22 00:00:00;Familienzimmer (m. Du/WC);8
3978;1075;210;2;7.2;0.0;13;2001-02-22 00:00:00;Zmorge;8
3979;1075;240;2;10.3;0.0;13;2001-02-22 00:00:00;Abendessen Menu;8
3980;1075;172;2;19.0;0.0;13;2001-02-22 00:00:00;Eintritt Säntispark;8
3981;1075;150;2;20.0;0.0;13;2001-02-22 00:00:00;Familienzimmer (m. Du/WC);8
3982;1075;210;2;6.4;0.0;13;2001-02-22 00:00:00;Zmorge;8
3983;1075;240;2;8.6;0.0;13;2001-02-22 00:00:00;Abendessen Menu;8
3984;1075;172;2;11.0;0.0;13;2001-02-22 00:00:00;Eintritt Säntispark;8
3985;1075;190;1;14.85;0.0;13;2001-02-22 00:00:00;Kinderpreise;8
3986;1075;240;1;5.15;0.0;13;2001-02-22 00:00:00;Abendessen Menu;8
3987;1076;150;2;22.5;0.0;13;2001-02-22 00:00:00;Familienzimmer (m. Du/WC);8
3988;1076;210;2;7.2;0.0;13;2001-02-22 00:00:00;Zmorge;8
3989;1076;240;2;10.3;0.0;13;2001-02-22 00:00:00;Abendessen Menu;8
3990;1076;172;2;19.0;0.0;13;2001-02-22 00:00:00;Eintritt Säntispark;8
3991;1076;190;2;14.85;0.0;13;2001-02-22 00:00:00;Kinderpreise;8
3992;1076;240;2;5.15;0.0;13;2001-02-22 00:00:00;Abendessen Menu;8
3993;1076;190;1;0.0;0.0;13;2001-02-22 00:00:00;Kinderpreise unter 2 Jahr;8
3994;1074;450;6;6.0;0.0;13;2001-02-23 00:00:00;Internationale Welcome-St;8
3995;1078;150;2;22.5;0.0;13;2001-02-23 00:00:00;Familienzimmer (m. Du/WC);8
3996;1078;210;2;7.2;0.0;13;2001-02-23 00:00:00;Zmorge;8
3997;1078;240;2;10.3;0.0;13;2001-02-23 00:00:00;Abendessen Menu;8
3998;1078;172;2;19.0;0.0;13;2001-02-23 00:00:00;Eintritt Säntispark;8
3999;1078;150;2;20.0;0.0;13;2001-02-23 00:00:00;Familienzimmer (m. Du/WC);8
4000;1078;210;2;6.4;0.0;13;2001-02-23 00:00:00;Zmorge;8
4001;1078;240;2;8.6;0.0;13;2001-02-23 00:00:00;Abendessen Menu;8
4002;1078;172;2;11.0;0.0;13;2001-02-23 00:00:00;Eintritt Säntispark;8
4003;1079;151;8;22.0;0.0;13;2001-02-24 00:00:00;4-Bettzimmer;3
4004;1079;210;8;8.0;0.0;13;2001-02-24 00:00:00;Zmorge;8
4005;1079;151;16;22.0;0.1;13;2001-02-24 00:00:00;4-Bettzimmer;3
4006;1079;210;16;8.0;0.1;13;2001-02-24 00:00:00;Zmorge;8
4007;1080;110;24;17.0;0.0;13;2001-02-24 00:00:00;Mehrbettzimmer;3
4008;1080;210;24;8.0;0.0;13;2001-02-24 00:00:00;Zmorge;8
4009;1080;110;12;17.0;0.0;13;2001-02-24 00:00:00;Mehrbettzimmer;3
4010;1080;210;12;8.0;0.0;13;2001-02-24 00:00:00;Zmorge;8
4011;1080;151;3;22.0;0.0;13;2001-02-24 00:00:00;4-Bettzimmer;3
4012;1080;210;3;8.0;0.0;13;2001-02-24 00:00:00;Zmorge;8
4013;1080;130;2;27.0;0.0;13;2001-02-24 00:00:00;Zweibettzimmer;3
4014;1080;210;2;8.0;0.0;13;2001-02-24 00:00:00;Zmorge;8
4015;1080;210;1;8.0;0.0;13;2001-02-24 00:00:00;Zmorge;8
4016;1080;170;1;37.0;0.0;13;2001-02-24 00:00:00;Einerzimmer;8
4017;1080;130;-1;27.0;0.0;13;2001-02-24 00:00:00;Zweibettzimmer;3
4018;1080;210;-1;8.0;0.0;13;2001-02-24 00:00:00;Zmorge;8
4019;1081;130;6;27.0;0.0;13;2001-02-26 00:00:00;Double-room;8
4020;1081;210;6;8.0;0.0;13;2001-02-26 00:00:00;Breakfast;8
4021;1077;110;14;17.0;0.0;13;2001-02-26 00:00:00;Mehrbettzimmer;3
4022;1077;210;14;8.0;0.0;13;2001-02-26 00:00:00;Zmorge;8
4023;1077;190;14;12.5;0.0;13;2001-02-26 00:00:00;Kinderpreise;8
4024;1082;110;144;17.0;0.05;13;2001-02-26 00:00:00;Mehrbettzimmer;3
4025;1082;210;144;8.0;0.05;13;2001-02-26 00:00:00;Zmorge;8
4026;1082;151;56;22.0;0.05;13;2001-02-26 00:00:00;4-Bettzimmer;3
4027;1082;210;56;8.0;0.05;13;2001-02-26 00:00:00;Zmorge;8
4028;1082;130;16;27.0;0.05;13;2001-02-26 00:00:00;Zweibettzimmer;3
4029;1082;210;16;8.0;0.05;13;2001-02-26 00:00:00;Zmorge;8
4030;1082;210;4;8.0;0.05;13;2001-02-26 00:00:00;Zmorge;8
4031;1082;170;4;37.0;0.05;13;2001-02-26 00:00:00;Einerzimmer;8
4032;1082;241;220;11.5;0.05;13;2001-02-26 00:00:00;Abendessen Halbpension;8
4033;1083;150;3;25.0;0.0;13;2001-02-27 00:00:00;Familienzimmer (m. Du/WC);8
4034;1083;210;3;8.0;0.0;13;2001-02-27 00:00:00;Zmorge;8
4035;1083;150;1;22.5;0.0;13;2001-02-27 00:00:00;Familienzimmer (m. Du/WC);8
4036;1083;210;1;7.2;0.0;13;2001-02-27 00:00:00;Zmorge;8
4037;1083;240;1;10.3;0.0;13;2001-02-27 00:00:00;Abendessen Menu;8
4038;1083;172;1;19.0;0.0;13;2001-02-27 00:00:00;Eintritt Säntispark;8
4039;1083;150;2;20.0;0.0;13;2001-02-27 00:00:00;Familienzimmer (m. Du/WC);8
4040;1083;210;2;6.4;0.0;13;2001-02-27 00:00:00;Zmorge;8
4041;1083;240;2;8.6;0.0;13;2001-02-27 00:00:00;Abendessen Menu;8
4042;1083;172;2;11.0;0.0;13;2001-02-27 00:00:00;Eintritt Säntispark;8
4043;1084;210;11;8.0;0.0;13;2001-02-27 00:00:00;Zmorge;8
4044;1084;170;11;37.0;0.0;13;2001-02-27 00:00:00;Einerzimmer;8
4045;1085;150;2;22.5;0.0;13;2001-03-02 00:00:00;Familienzimmer (m. Du/WC);8
4046;1085;210;2;7.2;0.0;13;2001-03-02 00:00:00;Zmorge;8
4047;1085;240;2;10.3;0.0;13;2001-03-02 00:00:00;Abendessen Menu;8
4048;1085;172;2;19.0;0.0;13;2001-03-02 00:00:00;Eintritt Säntispark;8
4049;1085;190;1;14.85;0.0;13;2001-03-02 00:00:00;Kinderpreise;8
4050;1085;240;1;3.15;0.0;13;2001-03-02 00:00:00;Abendessen Menu;8
4051;1085;150;2;25.0;0.0;13;2001-03-02 00:00:00;Familienzimmer (m. Du/WC);8
4052;1085;210;2;8.0;0.0;13;2001-03-02 00:00:00;Zmorge;8
4053;1085;190;1;16.5;0.0;13;2001-03-02 00:00:00;Kinderpreise Zusatzüberna;8
